rank	word	ipa
8136	visibles	/biˈsiβles/
8137	vistos	/ˈbistos/
8138	votado	/boˈtaðo/
8139	válido	/ˈbaliðo/
8140	ví	/bi/
8141	young	/ʝoˈuŋɡ/
8142	zapatillas	/sapaˈtiʝas/
8143	abrigo	/aˈβɾiɣo/
8144	abundancia	/aβunˈdansja/
8145	acabamos	/akaˈβamos/
8146	acercó	/aseɾˈko/
8147	actas	/ˈaktas/
8148	acusados	/akuˈsaðos/
8149	adolescencia	/aðolesˈsensja/
8150	ajedrez	/axeˈðɾes/
8151	alcanzan	/alˈkansan/
8152	alfa	/ˈalfa/
8153	aplausos	/aplaˈusos/
8154	aprendió	/apɾendiˈo/
8155	apuesto	/apuˈesto/
8156	arts	/aɾts/
8157	aseguran	/aseˈɣuɾan/
8158	asociada	/asoˈsjaða/
8159	atiende	/aˈtjende/
8160	back	/bakk/
8161	bancaria	/banˈkaɾja/
8162	boleto	/boˈleto/
8163	boom	/boˈom/
8164	callado	/kaˈʝaðo/
8165	cazadores	/kasaˈðoɾes/
8166	cdmx	/kðmks/
8167	celeste	/seˈleste/
8168	chaqueta	/tʃaˈketa/
8169	cintas	/ˈsintas/
8170	claudio	/klaˈuðjo/
8171	cobran	/ˈkoβɾan/
8172	combustibles	/kombusˈtiβles/
8173	compasión	/kompasiˈon/
8174	completos	/komˈpletos/
8175	componen	/komˈponen/
8176	comprobado	/kompɾoˈβaðo/
8177	computación	/komputasiˈon/
8178	conversar	/kombeɾˈsaɾ/
8179	cool	/koˈol/
8180	cooperativa	/koopeɾaˈtiβa/
8181	creyó	/kɾeˈʝo/
8182	cuadras	/kuˈaðɾas/
8183	cubiertos	/kuˈβjeɾtos/
8184	cumplan	/ˈkumplan/
8185	debatir	/deβaˈtiɾ/
8186	debieron	/deˈβjeɾon/
8187	demostrando	/demosˈtɾando/
8188	denomina	/denoˈmina/
8189	diputada	/dipuˈtaða/
8190	dorada	/doˈɾaða/
8191	dueña	/duˈeɲa/
8192	ecuatoriano	/ekuatoˈɾjano/
8193	encontrados	/enkonˈtɾaðos/
8194	estafa	/esˈtafa/
8195	estarás	/estaˈɾas/
8196	excesivo	/eksseˈsiβo/
8197	explique	/eksˈplike/
8198	favorecer	/faβoɾeˈseɾ/
8199	flora	/ˈfloɾa/
8200	grabaciones	/ɡɾaβaˈsjones/
8201	granos	/ˈɡɾanos/
8202	hall	/aʝ/
8203	hallar	/aˈʝaɾ/
8204	harvard	/aɾˈβaɾð/
8205	ho	/o/
8206	ignora	/iɣˈnoɾa/
8207	ignorante	/iɣnoˈɾante/
8208	incidencia	/insiˈðensja/
8209	incluyó	/inkluˈʝo/
8210	inscripciones	/inskɾipˈsjones/
8211	insultar	/insulˈtaɾ/
8212	interesan	/inteˈɾesan/
8213	interpretaciones	/inteɾpɾetaˈsjones/
8214	intimidad	/intimiˈðað/
8215	johnny	/xonˈni/
8216	ke	/ke/
8217	lewis	/ˈlewis/
8218	lindas	/ˈlindas/
8219	matrícula	/maˈtɾikula/
8220	mejorado	/mexoˈɾaðo/
8221	morelos	/moˈɾelos/
8222	mostraba	/mosˈtɾaβa/
8223	ocurriendo	/okuˈrjendo/
8224	pacífica	/paˈsifika/
8225	paloma	/paˈloma/
8226	pare	/ˈpaɾe/
8227	pechos	/ˈpetʃos/
8228	pendejos	/penˈdexos/
8229	permitía	/peɾmiˈtia/
8230	petrolera	/petɾoˈleɾa/
8231	pienses	/ˈpjenses/
8232	plantear	/planteˈaɾ/
8233	podés	/poˈðes/
8234	potencias	/poˈtensjas/
8235	preguntaron	/pɾeɣunˈtaɾon/
8236	preservar	/pɾeseɾˈβaɾ/
8237	procesamiento	/pɾosesaˈmjento/
8238	propósitos	/pɾoˈpositos/
8239	pulso	/ˈpulso/
8240	quemado	/keˈmaðo/
8241	rechazado	/retʃaˈsaðo/
8242	recibida	/resiˈβiða/
8243	resultaron	/resulˈtaɾon/
8244	rinde	/ˈrinde/
8245	rioja	/ˈrjoxa/
8246	robos	/ˈroβos/
8247	robots	/ˈroβots/
8248	roy	/roˈi/
8249	salazar	/salaˈsaɾ/
8250	seda	/ˈseða/
8251	serena	/seˈɾena/
8252	seriedad	/seɾjeˈðað/
8253	solares	/soˈlaɾes/
8254	soltera	/solˈteɾa/
8255	soltero	/solˈteɾo/
8256	sony	/soˈni/
8257	spam	/spam/
8258	stephen	/sˈtepen/
8259	sudeste	/suˈðeste/
8260	sun	/sun/
8261	superficial	/supeɾfiˈsjal/
8262	temporalmente	/tempoɾalˈmente/
8263	transacciones	/tɾansakˈsjones/
8264	tuyos	/ˈtuʝos/
8265	táctica	/ˈtaktika/
8266	valentía	/balenˈtia/
8267	variar	/baˈɾjaɾ/
8268	vestuario	/bestuˈaɾjo/
8269	viola	/ˈbjola/
8270	violar	/bjoˈlaɾ/
8271	volúmenes	/boˈlumenes/
8272	votaciones	/botaˈsjones/
8273	vuelvas	/buˈelβas/
8274	acercamiento	/aseɾkaˈmjento/
8275	adecuadamente	/aðekuaðaˈmente/
8276	administradores	/aðministɾaˈðoɾes/
8277	aeropuertos	/aeɾopuˈeɾtos/
8278	aguanta	/aɣuˈanta/
8279	alternativo	/alteɾnaˈtiβo/
8280	andando	/anˈdando/
8281	apoyó	/apoˈʝo/
8282	atentos	/aˈtentos/
8283	atraviesa	/atɾaˈβjesa/
8284	ayuntamientos	/aʝuntaˈmjentos/
8285	buscó	/busˈko/
8286	bush	/bus/
8287	capturar	/kaptuˈɾaɾ/
8288	ce	/se/
8289	cf	/kf/
8290	comencé	/komenˈse/
8291	conejo	/koˈnexo/
8292	confiable	/konˈfjaβle/
8293	consola	/konˈsola/
8294	convierta	/komˈbjeɾta/
8295	correspondencia	/koresponˈdensja/
8296	cortado	/koɾˈtaðo/
8297	creativa	/kɾeaˈtiβa/
8298	critican	/kɾiˈtikan/
8299	cuidadosamente	/kuiðaðosaˈmente/
8300	daré	/daˈɾe/
8301	dedicar	/deðiˈkaɾ/
8302	dejara	/deˈxaɾa/
8303	delegados	/deleˈɣaðos/
8304	depender	/depenˈdeɾ/
8305	desconfianza	/deskonˈfjansa/
8306	descuentos	/deskuˈentos/
8307	dibujar	/diβuˈxaɾ/
8308	doloroso	/doloˈɾoso/
8309	echado	/etˈʃaðo/
8310	enfrentan	/enˈfɾentan/
8311	ensalada	/ensaˈlaða/
8312	enseñado	/enseˈɲaðo/
8313	equidad	/ekiˈðað/
8314	escuchó	/eskutˈʃo/
8315	etcétera	/etˈseteɾa/
8316	evitando	/eβiˈtando/
8317	experimentar	/ekspeɾimenˈtaɾ/
8318	extrañar	/ekstɾaˈɲaɾ/
8319	fabricante	/faβɾiˈkante/
8320	facturas	/fakˈtuɾas/
8321	formalmente	/foɾmalˈmente/
8322	frías	/ˈfɾias/
8323	ganadería	/ɡanaðeˈɾia/
8324	golpear	/ɡolpeˈaɾ/
8325	guardado	/ɡuaɾˈðaðo/
8326	haberme	/aˈβeɾme/
8327	indiferencia	/indifeˈɾensja/
8328	inmuebles	/inmuˈeβles/
8329	inter	/inˈteɾ/
8330	inundaciones	/inundaˈsjones/
8331	irene	/iˈɾene/
8332	irregularidades	/ireɣulaɾiˈðaðes/
8333	irónico	/iˈɾoniko/
8334	jacob	/xaˈkoβ/
8335	jordan	/ˈxoɾðan/
8336	kennedy	/kenneˈði/
8337	laboratorios	/laβoɾaˈtoɾjos/
8338	leen	/ˈleen/
8339	leerlo	/leˈeɾlo/
8340	licenciatura	/lisensjaˈtuɾa/
8341	little	/ˈlittle/
8342	llevarlo	/ʝeˈβaɾlo/
8343	llora	/ˈʝoɾa/
8344	logrando	/loˈɣɾando/
8345	mapuche	/maˈputʃe/
8346	mediano	/meˈðjano/
8347	mercancía	/meɾkanˈsia/
8348	michel	/mitˈʃel/
8349	millonario	/miʝoˈnaɾjo/
8350	morgan	/ˈmoɾɣan/
8351	niebla	/ˈnjeβla/
8352	nietos	/ˈnjetos/
8353	núm	/num/
8354	oir	/oˈiɾ/
8355	organizados	/oɾɣaniˈsaðos/
8356	partidas	/paɾˈtiðas/
8357	perdon	/ˈpeɾðon/
8358	perjuicio	/peɾxuˈisjo/
8359	perpetua	/peɾpeˈtua/
8360	planea	/plaˈnea/
8361	plazos	/ˈplasos/
8362	pluma	/ˈpluma/
8363	politica	/poliˈtika/
8364	poseer	/poseˈeɾ/
8365	pretexto	/pɾeˈteksto/
8366	qu	/k/
8367	recibidos	/resiˈβiðos/
8368	recopilación	/rekopilasiˈon/
8369	representaciones	/repɾesentaˈsjones/
8370	robando	/roˈβando/
8371	sanitaria	/saniˈtaɾja/
8372	seleccionado	/seleksjoˈnaðo/
8373	semanales	/semaˈnales/
8374	sentimental	/sentimenˈtal/
8375	servirá	/seɾβiˈɾa/
8376	simpson	/ˈsimpson/
8377	sitúa	/siˈtua/
8378	suministros	/sumiˈnistɾos/
8379	supermercado	/supeɾmeɾˈkaðo/
8380	tensiones	/tenˈsjones/
8381	trataron	/tɾaˈtaɾon/
8382	tropa	/ˈtɾopa/
8383	usadas	/uˈsaðas/
8384	variación	/baɾjasiˈon/
8385	varía	/baˈɾia/
8386	vecindario	/besinˈdaɾjo/
8387	vegetal	/bexeˈtal/
8388	vengas	/ˈbeŋɡas/
8389	vinculado	/binkuˈlaðo/
8390	viña	/ˈbiɲa/
8391	votando	/boˈtando/
8392	xiv	/ksiβ/
8393	árbitro	/ˈaɾβitɾo/
8394	ópera	/ˈopeɾa/
8395	óptica	/ˈoptika/
8396	abrieron	/aˈβɾjeɾon/
8397	acostumbrados	/akostumˈbɾaðos/
8398	admisión	/aðmisiˈon/
8399	alfombra	/alˈfombɾa/
8400	aluminio	/aluˈminjo/
8401	anne	/ˈanne/
8402	anthony	/antoˈni/
8403	apagar	/apaˈɣaɾ/
8404	apelación	/apelasiˈon/
8405	aprecia	/aˈpɾesja/
8406	araña	/aˈɾaɲa/
8407	armenia	/aɾˈmenja/
8408	arreglos	/aˈreɣlos/
8409	arsenal	/aɾseˈnal/
8410	asesores	/aseˈsoɾes/
8411	asistió	/asistiˈo/
8412	atentados	/atenˈtaðos/
8413	bachillerato	/batʃiʝeˈɾato/
8414	bendiga	/benˈdiɣa/
8415	best	/best/
8416	boliviano	/boliˈβjano/
8417	brevemente	/bɾeβeˈmente/
8418	brujas	/ˈbɾuxas/
8419	cabina	/kaˈβina/
8420	cañones	/kaˈɲones/
8421	certificación	/seɾtifikasiˈon/
8422	chip	/tʃip/
8423	coinciden	/koinˈsiðen/
8424	completas	/komˈpletas/
8425	complicaciones	/komplikaˈsjones/
8426	comunitario	/komuniˈtaɾjo/
8427	confundir	/konfunˈdiɾ/
8428	congo	/ˈkoŋɡo/
8429	conjuntamente	/koŋxuntaˈmente/
8430	conlleva	/konˈʝeβa/
8431	consiguieron	/konsiɣiˈeɾon/
8432	consistente	/konsisˈtente/
8433	convocar	/komboˈkaɾ/
8434	copiar	/koˈpjaɾ/
8435	corrió	/koriˈo/
8436	crucero	/kɾuˈseɾo/
8437	cruzado	/kɾuˈsaðo/
8438	culpar	/kulˈpaɾ/
8439	curiosamente	/kuɾjosaˈmente/
8440	cuánta	/kuˈanta/
8441	cárdenas	/ˈkaɾðenas/
8442	defenderse	/defenˈdeɾse/
8443	defendió	/defendiˈo/
8444	dejaría	/dexaˈɾia/
8445	directivos	/diɾekˈtiβos/
8446	disminuye	/dismiˈnuʝe/
8447	efectividad	/efektiβiˈðað/
8448	elevar	/eleˈβaɾ/
8449	elimina	/eliˈmina/
8450	emergencias	/emeɾˈxensjas/
8451	enojo	/eˈnoxo/
8452	escondido	/eskonˈdiðo/
8453	espectador	/espektaˈðoɾ/
8454	expuestos	/ekspuˈestos/
8455	fabricantes	/faβɾiˈkantes/
8456	facilita	/fasiˈlita/
8457	favoritas	/faβoˈɾitas/
8458	gerardo	/xeˈɾaɾðo/
8459	group	/ɡɾoˈup/
8460	hacerles	/aˈseɾles/
8461	hashtag	/asˈtaɣ/
8462	hazlo	/ˈaslo/
8463	hipocresía	/ipokɾeˈsia/
8464	honda	/ˈonda/
8465	hp	/p/
8466	impresiones	/impɾeˈsjones/
8467	indignación	/indiɣnasiˈon/
8468	informal	/infoɾˈmal/
8469	iniciaron	/iniˈsjaɾon/
8470	inminente	/inmiˈnente/
8471	intermedio	/inteɾˈmeðjo/
8472	invento	/imˈbento/
8473	investigando	/imbestiˈɣando/
8474	irregular	/ireɣuˈlaɾ/
8475	jubilación	/xuβilasiˈon/
8476	juguete	/xuˈɣete/
8477	julian	/ˈxuljan/
8478	juveniles	/xuβeˈniles/
8479	league	/leˈaɣe/
8480	lees	/ˈlees/
8481	libra	/ˈliβɾa/
8482	localizar	/lokaliˈsaɾ/
8483	long	/loŋɡ/
8484	luce	/ˈluse/
8485	manzanas	/manˈsanas/
8486	mentiroso	/mentiˈɾoso/
8487	monarca	/moˈnaɾka/
8488	monetaria	/moneˈtaɾja/
8489	muertas	/muˈeɾtas/
8490	narración	/narasiˈon/
8491	nobleza	/noˈβlesa/
8492	obsesión	/oβsesiˈon/
8493	obtienen	/oβˈtjenen/
8494	orillas	/oˈɾiʝas/
8495	orlando	/oɾˈlando/
8496	party	/paɾˈti/
8497	patada	/paˈtaða/
8498	permanecen	/peɾmaˈnesen/
8499	permanencia	/peɾmaˈnensja/
8500	permisos	/peɾˈmisos/
8501	pinto	/ˈpinto/
8502	polla	/ˈpoʝa/
8503	prd	/pɾð/
8504	previas	/ˈpɾeβjas/
8505	probabilidades	/pɾoβaβiliˈðaðes/
8506	producida	/pɾoðuˈsiða/
8507	productiva	/pɾoðukˈtiβa/
8508	protegida	/pɾoteˈxiða/
8509	radios	/ˈraðjos/
8510	rap	/rap/
8511	reelección	/reeleksiˈon/
8512	reemplazo	/reemˈplaso/
8513	referido	/refeˈɾiðo/
8514	reinado	/reiˈnaðo/
8515	remoto	/reˈmoto/
8516	respectivas	/respekˈtiβas/
8517	resuelve	/resuˈelβe/
8518	retórica	/reˈtoɾika/
8519	rick	/rikk/
8520	semilla	/seˈmiʝa/
8521	sentados	/senˈtaðos/
8522	sep	/sep/
8523	shock	/sokk/
8524	soria	/ˈsoɾja/
8525	sucesor	/suseˈsoɾ/
8526	sureste	/suˈɾeste/
8527	sábados	/ˈsaβaðos/
8528	templos	/ˈtemplos/
8529	tiroteo	/tiɾoˈteo/
8530	tontería	/tonteˈɾia/
8531	traducir	/tɾaðuˈsiɾ/
8532	trasladado	/tɾaslaˈðaðo/
8533	trastornos	/tɾasˈtoɾnos/
8534	trayecto	/tɾaˈʝekto/
8535	ubica	/uˈβika/
8536	visitado	/bisiˈtaðo/
8537	vuela	/buˈela/
8538	zelanda	/seˈlanda/
8539	acababa	/akaˈβaβa/
8540	acabaron	/akaˈβaɾon/
8541	accionistas	/aksjoˈnistas/
8542	acordado	/akoɾˈðaðo/
8543	adecuadas	/aðekuˈaðas/
8544	alianzas	/aˈljansas/
8545	almería	/almeˈɾia/
8546	anexo	/aˈnekso/
8547	antena	/anˈtena/
8548	asesinar	/asesiˈnaɾ/
8549	avisar	/aβiˈsaɾ/
8550	ba	/ba/
8551	blogs	/bloɣs/
8552	cabecera	/kaβeˈseɾa/
8553	calibre	/kaˈliβɾe/
8554	calvo	/ˈkalβo/
8555	cartón	/kaɾˈton/
8556	chofer	/tʃoˈfeɾ/
8557	ciega	/ˈsjeɣa/
8558	cines	/ˈsines/
8559	coge	/ˈkoxe/
8560	colapso	/koˈlapso/
8561	comercialización	/komeɾsjalisasiˈon/
8562	compañia	/komˈpaɲja/
8563	complemento	/kompleˈmento/
8564	comprador	/kompɾaˈðoɾ/
8565	comprendo	/komˈpɾendo/
8566	compuestos	/kompuˈestos/
8567	concursos	/konˈkuɾsos/
8568	consideradas	/konsiðeˈɾaðas/
8569	consume	/konˈsume/
8570	cordillera	/koɾðiˈʝeɾa/
8571	cristales	/kɾisˈtales/
8572	dejarse	/deˈxaɾse/
8573	demora	/deˈmoɾa/
8574	deseamos	/deseˈamos/
8575	destruye	/desˈtɾuʝe/
8576	dirigen	/diˈɾixen/
8577	disfrute	/disˈfɾute/
8578	doc	/dok/
8579	dominar	/domiˈnaɾ/
8580	duarte	/duˈaɾte/
8581	echando	/etˈʃando/
8582	economías	/ekonoˈmias/
8583	ejecutivos	/exekuˈtiβos/
8584	electores	/elekˈtoɾes/
8585	emplear	/empleˈaɾ/
8586	encuentres	/enkuˈentɾes/
8587	entren	/ˈentɾen/
8588	entré	/enˈtɾe/
8589	escribía	/eskɾiˈβia/
8590	estratégica	/estɾaˈtexika/
8591	evo	/ˈeβo/
8592	falda	/ˈfalda/
8593	forestales	/foɾesˈtales/
8594	forzado	/foɾˈsaðo/
8595	freno	/ˈfɾeno/
8596	fu	/fu/
8597	gentes	/ˈxentes/
8598	grand	/ɡɾand/
8599	if	/if/
8600	incorporar	/inkoɾpoˈɾaɾ/
8601	inmenso	/inˈmenso/
8602	instinto	/insˈtinto/
8603	investiga	/imbesˈtiɣa/
8604	jajajajaja	/xaxaxaˈxaxa/
8605	jane	/ˈxane/
8606	lenin	/ˈlenin/
8607	llamarse	/ʝaˈmaɾse/
8608	llevaría	/ʝeβaˈɾia/
8609	masculina	/maskuˈlina/
8610	mañanas	/maˈɲanas/
8611	michelle	/mitˈʃeʝe/
8612	ml	/ml/
8613	médicas	/ˈmeðikas/
8614	navegar	/naβeˈɣaɾ/
8615	observó	/oβseɾˈβo/
8616	obtención	/oβtensiˈon/
8617	ocupó	/okuˈpo/
8618	operador	/opeɾaˈðoɾ/
8619	pabellón	/paβeˈʝon/
8620	pausa	/paˈusa/
8621	peligrosas	/peliˈɣɾosas/
8622	pensarlo	/penˈsaɾlo/
8623	perfume	/peɾˈfume/
8624	pesados	/peˈsaðos/
8625	pimienta	/piˈmjenta/
8626	pintado	/pinˈtaðo/
8627	plantel	/planˈtel/
8628	plural	/pluˈɾal/
8629	potter	/potˈteɾ/
8630	psicológico	/psikoˈloxiko/
8631	pulgadas	/pulˈɣaðas/
8632	pusiste	/puˈsiste/
8633	quedes	/ˈkeðes/
8634	raya	/ˈraʝa/
8635	reaccionar	/reaksjoˈnaɾ/
8636	reciba	/reˈsiβa/
8637	redonda	/reˈðonda/
8638	reducida	/reðuˈsiða/
8639	referentes	/refeˈɾentes/
8640	reflejan	/reˈflexan/
8641	registrada	/rexisˈtɾaða/
8642	reinos	/reˈinos/
8643	relleno	/reˈʝeno/
8644	remate	/reˈmate/
8645	renacimiento	/renasiˈmjento/
8646	robin	/ˈroβin/
8647	rostros	/ˈrostɾos/
8648	saquen	/ˈsaken/
8649	school	/stʃoˈol/
8650	seguían	/seɣiˈan/
8651	sendero	/senˈdeɾo/
8652	sintiendo	/sinˈtjendo/
8653	soltar	/solˈtaɾ/
8654	sospechas	/sosˈpetʃas/
8655	surgido	/suɾˈxiðo/
8656	suspender	/suspenˈdeɾ/
8657	suyas	/ˈsuʝas/
8658	taxis	/ˈtaksis/
8659	telefono	/teleˈfono/
8660	teología	/teoloˈxia/
8661	tiró	/tiˈɾo/
8662	tl	/tl/
8663	tormentas	/toɾˈmentas/
8664	trozo	/ˈtɾoso/
8665	valenciana	/balenˈsjana/
8666	valió	/baliˈo/
8667	valles	/ˈbaʝes/
8668	vayamos	/baˈʝamos/
8669	vergonzoso	/beɾɣonˈsoso/
8670	viera	/ˈbjeɾa/
8671	vigilar	/bixiˈlaɾ/
8672	vih	/bi/
8673	vinculados	/binkuˈlaðos/
8674	visiones	/biˈsjones/
8675	ése	/ˈese/
8676	adonde	/aˈðonde/
8677	alcalá	/alkaˈla/
8678	alias	/ˈaljas/
8679	amada	/aˈmaða/
8680	amazonas	/amaˈsonas/
8681	ambientes	/amˈbjentes/
8682	apetece	/apeˈtese/
8683	aplicada	/apliˈkaða/
8684	asambleas	/asamˈbleas/
8685	asumió	/asumiˈo/
8686	ausente	/auˈsente/
8687	autónomo	/auˈtonomo/
8688	ayudo	/aˈʝuðo/
8689	bad	/bað/
8690	batallón	/bataˈʝon/
8691	bonitos	/boˈnitos/
8692	cajón	/kaˈxon/
8693	calcula	/kalˈkula/
8694	calla	/ˈkaʝa/
8695	callar	/kaˈʝaɾ/
8696	camarada	/kamaˈɾaða/
8697	camas	/ˈkamas/
8698	canaria	/kaˈnaɾja/
8699	cansancio	/kanˈsansjo/
8700	captar	/kapˈtaɾ/
8701	casar	/kaˈsaɾ/
8702	cayo	/ˈkaʝo/
8703	chef	/tʃef/
8704	cierran	/ˈsjeran/
8705	cocaína	/kokaˈina/
8706	competente	/kompeˈtente/
8707	comunitaria	/komuniˈtaɾja/
8708	concedido	/konseˈðiðo/
8709	controlada	/kontɾoˈlaða/
8710	convencionales	/kombensjoˈnales/
8711	convicción	/kombiksiˈon/
8712	convocado	/komboˈkaðo/
8713	corredores	/koreˈðoɾes/
8714	cuevas	/kuˈeβas/
8715	cívica	/ˈsiβika/
8716	delta	/ˈdelta/
8717	demócratas	/deˈmokɾatas/
8718	despedido	/despeˈðiðo/
8719	destinadas	/destiˈnaðas/
8720	detallada	/detaˈʝaða/
8721	dividida	/diβiˈðiða/
8722	divulgación	/diβulɣasiˈon/
8723	down	/down/
8724	décimo	/ˈdesimo/
8725	escobar	/eskoˈβaɾ/
8726	espía	/esˈpia/
8727	estatutos	/estaˈtutos/
8728	estratégico	/estɾaˈtexiko/
8729	excesiva	/eksseˈsiβa/
8730	extremadura	/ekstɾemaˈðuɾa/
8731	fallos	/ˈfaʝos/
8732	fijar	/fiˈxaɾ/
8733	fmi	/fmi/
8734	fracción	/fɾaksiˈon/
8735	frontal	/fɾonˈtal/
8736	gabriela	/ɡaˈβɾjela/
8737	generoso	/xeneˈɾoso/
8738	golpeó	/ɡolpeˈo/
8739	grandeza	/ɡɾanˈdesa/
8740	guías	/ɡiˈas/
8741	haberle	/aˈβeɾle/
8742	hacerlos	/aˈseɾlos/
8743	harta	/ˈaɾta/
8744	hilos	/ˈilos/
8745	homicidios	/omiˈsiðjos/
8746	ideológica	/iðeoˈloxika/
8747	ilusiones	/iluˈsjones/
8748	importaba	/impoɾˈtaβa/
8749	indemnización	/indemnisasiˈon/
8750	indicador	/indikaˈðoɾ/
8751	ine	/ˈine/
8752	innumerables	/innumeˈɾaβles/
8753	institutos	/instiˈtutos/
8754	intentaba	/intenˈtaβa/
8755	ivan	/ˈiβan/
8756	jabón	/xaˈβon/
8757	jamaica	/xamaˈika/
8758	judía	/xuˈðia/
8759	karen	/ˈkaɾen/
8760	librería	/liβɾeˈɾia/
8761	limpias	/ˈlimpjas/
8762	llamen	/ˈʝamen/
8763	llegaste	/ʝeˈɣaste/
8764	look	/loˈok/
8765	malditos	/malˈditos/
8766	manipular	/manipuˈlaɾ/
8767	medianoche	/meðjaˈnotʃe/
8768	mercurio	/meɾˈkuɾjo/
8769	mereces	/meˈɾeses/
8770	milenio	/miˈlenjo/
8771	ministerios	/minisˈteɾjos/
8772	molino	/moˈlino/
8773	muelle	/muˈeʝe/
8774	nativo	/naˈtiβo/
8775	necesites	/neseˈsites/
8776	núñez	/ˈnuɲes/
8777	ortografía	/oɾtoɣɾaˈfia/
8778	periodos	/peˈɾjoðos/
8779	persigue	/peɾˈsiɣe/
8780	pierdes	/ˈpjeɾðes/
8781	pierdo	/ˈpjeɾðo/
8782	podíamos	/poˈðiamos/
8783	portuguesa	/poɾtuˈɣesa/
8784	prendas	/ˈpɾendas/
8785	preocupan	/pɾeoˈkupan/
8786	presentados	/pɾesenˈtaðos/
8787	quedara	/keˈðaɾa/
8788	querétaro	/keɾeˈtaɾo/
8789	rastro	/ˈrastɾo/
8790	ratón	/raˈton/
8791	realizará	/realisaˈɾa/
8792	reclamos	/reˈklamos/
8793	recordado	/rekoɾˈðaðo/
8794	recordemos	/rekoɾˈðemos/
8795	recuperado	/rekupeˈɾaðo/
8796	refieres	/reˈfjeɾes/
8797	relaciona	/relaˈsjona/
8798	relata	/reˈlata/
8799	respondiendo	/responˈdjendo/
8800	rodeada	/roðeˈaða/
8801	rodriguez	/roðɾiˈɣes/
8802	roles	/ˈroles/
8803	sandra	/ˈsandɾa/
8804	sanitario	/saniˈtaɾjo/
8805	sebastian	/seˈβastjan/
8806	seguiré	/seɣiˈɾe/
8807	sentirme	/senˈtiɾme/
8808	señalando	/seɲaˈlando/
8809	significaba	/siɣnifiˈkaβa/
8810	sospechosos	/sospetˈʃosos/
8811	sostienen	/sosˈtjenen/
8812	subsidio	/suβˈsiðjo/
8813	sustituir	/sustituˈiɾ/
8814	teatral	/teaˈtɾal/
8815	tenian	/ˈtenjan/
8816	tomaba	/toˈmaβa/
8817	trans	/tɾans/
8818	trastorno	/tɾasˈtoɾno/
8819	tratamos	/tɾaˈtamos/
8820	tributaria	/tɾiβuˈtaɾja/
8821	vaina	/baˈina/
8822	varela	/baˈɾela/
8823	veían	/beˈian/
8824	vial	/bjal/
8825	viniendo	/biˈnjendo/
8826	virtudes	/biɾˈtuðes/
8827	voluntariamente	/boluntaɾjaˈmente/
8828	volverse	/bolˈβeɾse/
8829	águila	/ˈaɣila/
8830	activista	/aktiˈβista/
8831	adicción	/aðiksiˈon/
8832	adoro	/aˈðoɾo/
8833	adquiere	/aðkiˈeɾe/
8834	afirmaciones	/afiɾmaˈsjones/
8835	africanos	/afɾiˈkanos/
8836	amplias	/ˈampljas/
8837	aplicable	/apliˈkaβle/
8838	apoyos	/aˈpoʝos/
8839	area	/aˈɾea/
8840	argelia	/aɾˈxelja/
8841	asesinada	/asesiˈnaða/
8842	atenas	/aˈtenas/
8843	atractiva	/atɾakˈtiβa/
8844	atribuye	/atɾiˈβuʝe/
8845	autoestima	/autoesˈtima/
8846	balcón	/balˈkon/
8847	baterías	/bateˈɾias/
8848	borrador	/boraˈðoɾ/
8849	bulgaria	/bulˈɣaɾja/
8850	bárbara	/ˈbaɾβaɾa/
8851	calificado	/kalifiˈkaðo/
8852	casual	/kasuˈal/
8853	causan	/kaˈusan/
8854	cervezas	/seɾˈβesas/
8855	cese	/ˈsese/
8856	clic	/klik/
8857	colaborador	/kolaβoɾaˈðoɾ/
8858	colecciones	/kolekˈsjones/
8859	colgado	/kolˈɣaðo/
8860	comúnmente	/koˈmunmente/
8861	conectados	/konekˈtaðos/
8862	cono	/ˈkono/
8863	contempla	/konˈtempla/
8864	crueldad	/kɾuelˈdað/
8865	cómplice	/ˈkomplise/
8866	dejame	/deˈxame/
8867	denunciado	/denunˈsjaðo/
8868	desastres	/deˈsastɾes/
8869	deseaba	/deseˈaβa/
8870	despacio	/desˈpasjo/
8871	disparó	/dispaˈɾo/
8872	doméstico	/doˈmestiko/
8873	dramática	/dɾaˈmatika/
8874	enmienda	/enˈmjenda/
8875	enseñan	/enˈseɲan/
8876	enteras	/enˈteɾas/
8877	escogido	/eskoˈxiðo/
8878	escriba	/esˈkɾiβa/
8879	estructural	/estɾuktuˈɾal/
8880	estuviese	/estuˈβjese/
8881	expresan	/eksˈpɾesan/
8882	externas	/eksˈteɾnas/
8883	faltó	/falˈto/
8884	fascista	/fasˈsista/
8885	favorables	/faβoˈɾaβles/
8886	firmes	/ˈfiɾmes/
8887	forro	/ˈforo/
8888	francesas	/fɾanˈsesas/
8889	francis	/ˈfɾansis/
8890	gen	/xen/
8891	golpea	/ɡolˈpea/
8892	gradualmente	/ɡɾaðualˈmente/
8893	gremio	/ˈɡɾemjo/
8894	guanajuato	/ɡuanaxuˈato/
8895	guevara	/ɡeˈβaɾa/
8896	hembra	/ˈembɾa/
8897	honesta	/oˈnesta/
8898	horacio	/oˈɾasjo/
8899	horribles	/oˈriβles/
8900	howard	/oˈwaɾð/
8901	ian	/jan/
8902	inesperado	/inespeˈɾaðo/
8903	infantería	/infanteˈɾia/
8904	inmueble	/inmuˈeβle/
8905	invertido	/imbeɾˈtiðo/
