rank	word	frequency
8841	asesinada	3.87
8842	atenas	3.87
8843	atractiva	3.87
8844	atribuye	3.87
8845	autoestima	3.87
8846	balcón	3.87
8847	baterías	3.87
8848	borrador	3.87
8849	bulgaria	3.87
8850	bárbara	3.87
8851	calificado	3.87
8852	casual	3.87
8853	causan	3.87
8854	cervezas	3.87
8855	cese	3.87
8856	clic	3.87
8857	colaborador	3.87
8858	colecciones	3.87
8859	colgado	3.87
8860	comúnmente	3.87
8861	conectados	3.87
8862	cono	3.87
8863	contempla	3.87
8864	crueldad	3.87
8865	cómplice	3.87
8866	dejame	3.87
8867	denunciado	3.87
8868	desastres	3.87
8869	deseaba	3.87
8870	despacio	3.87
8871	disparó	3.87
8872	doméstico	3.87
8873	dramática	3.87
8874	enmienda	3.87
8875	enseñan	3.87
8876	enteras	3.87
8877	escogido	3.87
8878	escriba	3.87
8879	estructural	3.87
8880	estuviese	3.87
8881	expresan	3.87
8882	externas	3.87
8883	faltó	3.87
8884	fascista	3.87
8885	favorables	3.87
8886	firmes	3.87
8887	forro	3.87
8888	francesas	3.87
8889	francis	3.87
8890	gen	3.87
8891	golpea	3.87
8892	gradualmente	3.87
8893	gremio	3.87
8894	guanajuato	3.87
8895	guevara	3.87
8896	hembra	3.87
8897	honesta	3.87
8898	horacio	3.87
8899	horribles	3.87
8900	howard	3.87
8901	ian	3.87
8902	inesperado	3.87
8903	infantería	3.87
8904	inmueble	3.87
8905	invertido	3.87
8906	just	3.87
8907	kilo	3.87
8908	laterales	3.87
8909	lava	3.87
8910	licitación	3.87
8911	light	3.87
8912	lisboa	3.87
8913	lograrlo	3.87
8914	males	3.87
8915	mantequilla	3.87
8916	mc	3.87
8917	mediática	3.87
8918	mencionan	3.87
8919	merecido	3.87
8920	miedos	3.87
8921	modificado	3.87
8922	monstruos	3.87
8923	monumental	3.87
8924	mortalidad	3.87
8925	ms	3.87
8926	nacen	3.87
8927	ne	3.87
8928	nicolas	3.87
8929	nigeria	3.87
8930	nocturna	3.87
8931	obligar	3.87
8932	observado	3.87
8933	observatorio	3.87
8934	ocupando	3.87
8935	ofrecieron	3.87
8936	oliva	3.87
8937	oportuno	3.87
8938	opositor	3.87
8939	ovejas	3.87
8940	pagados	3.87
8941	pariente	3.87
8942	parlamentarios	3.87
8943	pasaban	3.87
8944	pekín	3.87
8945	planteado	3.87
8946	plumas	3.87
8947	prefieres	3.87
8948	preocupada	3.87
8949	preocupados	3.87
8950	presentaba	3.87
8951	prestación	3.87
8952	pretender	3.87
8953	procurador	3.87
8954	prácticos	3.87
8955	publicaron	3.87
8956	quedaban	3.87
8957	queríamos	3.87
8958	químico	3.87
8959	recogida	3.87
8960	regimiento	3.87
8961	republica	3.87
8962	reservado	3.87
8963	revelar	3.87
8964	rivas	3.87
8965	ruego	3.87
8966	secuestrado	3.87
8967	significan	3.87
8968	significativamente	3.87
8969	singapur	3.87
8970	sistemática	3.87
8971	sociología	3.87
8972	south	3.87
8973	status	3.87
8974	sudamérica	3.87
8975	tablero	3.87
8976	tendrías	3.87
8977	tomará	3.87
8978	tratarse	3.87
8979	tronco	3.87
8980	turística	3.87
8981	tweets	3.87
8982	uber	3.87
8983	vago	3.87
8984	variantes	3.87
8985	varón	3.87
8986	venecia	3.87
8987	vió	3.87
8988	vocabulario	3.87
8989	votó	3.87
8990	válida	3.87
8991	wey	3.87
8992	ávila	3.87
8993	accesorios	3.86
8994	acondicionado	3.86
8995	adecuados	3.86
8996	administraciones	3.86
8997	amlo	3.86
8998	armario	3.86
8999	ascensor	3.86
9000	asignado	3.86
9001	audiencias	3.86
9002	aumentos	3.86
9003	azteca	3.86
9004	beatriz	3.86
9005	beta	3.86
9006	borges	3.86
9007	botones	3.86
9008	bruja	3.86
9009	burro	3.86
9010	carecen	3.86
9011	caudal	3.86
9012	cerdos	3.86
9013	chance	3.86
9014	cirujano	3.86
9015	collar	3.86
9016	cometió	3.86
9017	compartida	3.86
9018	concesiones	3.86
9019	conocerte	3.86
9020	consultado	3.86
9021	costes	3.86
9022	crucial	3.86
9023	cráneo	3.86
9024	cubren	3.86
9025	debiera	3.86
9026	definen	3.86
9027	dependencias	3.86
9028	descubrieron	3.86
9029	diplomática	3.86
9030	dirigirse	3.86
9031	dramático	3.86
9032	echó	3.86
9033	ecuación	3.86
9034	ei	3.86
9035	ejecutado	3.86
9036	ejercito	3.86
9037	encerrado	3.86
9038	enfermera	3.86
9039	enfermería	3.86
9040	equipamiento	3.86
9041	equivale	3.86
9042	escuchaba	3.86
9043	escudos	3.86
9044	escultura	3.86
9045	explicando	3.86
9046	expulsado	3.86
9047	extraer	3.86
9048	ferrari	3.86
9049	festivales	3.86
9050	fichas	3.86
9051	fidelidad	3.86
9052	fragmento	3.86
9053	francamente	3.86
9054	francos	3.86
9055	fíjate	3.86
9056	game	3.86
9057	gestos	3.86
9058	gordon	3.86
9059	gps	3.86
9060	gral	3.86
9061	gramos	3.86
9062	hablaban	3.86
9063	haití	3.86
9064	harías	3.86
9065	incorpora	3.86
9066	inmunidad	3.86
9067	insistió	3.86
9068	inusual	3.86
9069	inventar	3.86
9070	jamón	3.86
9071	legítima	3.86
9072	leña	3.86
9073	llamaban	3.86
9074	lola	3.86
9075	lote	3.86
9076	lugo	3.86
9077	madero	3.86
9078	mango	3.86
9079	marítimo	3.86
9080	matrimonios	3.86
9081	merced	3.86
9082	milán	3.86
9083	moderado	3.86
9084	monos	3.86
9085	montero	3.86
9086	music	3.86
9087	mutuo	3.86
9088	natalia	3.86
9089	neutral	3.86
9090	niegan	3.86
9091	novios	3.86
9092	now	3.86
9093	obrera	3.86
9094	ofender	3.86
9095	ordenes	3.86
9096	otan	3.86
9097	pakistán	3.86
9098	partió	3.86
9099	patético	3.86
9100	peculiar	3.86
9101	perdiste	3.86
9102	permaneció	3.86
9103	pescadores	3.86
9104	pi	3.86
9105	pondría	3.86
9106	posturas	3.86
9107	preferencias	3.86
9108	presunto	3.86
9109	profundos	3.86
9110	prohibida	3.86
9111	propongo	3.86
9112	proporcional	3.86
9113	prostitutas	3.86
9114	protegidos	3.86
9115	provienen	3.86
9116	puros	3.86
9117	puñado	3.86
9118	realistas	3.86
9119	record	3.86
9120	regalar	3.86
9121	renunció	3.86
9122	repercusión	3.86
9123	resaltar	3.86
9124	revelan	3.86
9125	revuelta	3.86
9126	robó	3.86
9127	rompen	3.86
9128	sabrá	3.86
9129	sacas	3.86
9130	saludar	3.86
9131	sarcasmo	3.86
9132	sencillos	3.86
9133	sinceridad	3.86
9134	suelto	3.86
9135	surgir	3.86
9136	tamaulipas	3.86
9137	tango	3.86
9138	telefonía	3.86
9139	televisa	3.86
9140	teórico	3.86
9141	toques	3.86
9142	trabajadoras	3.86
9143	trago	3.86
9144	tubos	3.86
9145	uniformes	3.86
9146	urss	3.86
9147	usaban	3.86
9148	valiosa	3.86
9149	vegetación	3.86
9150	vendidos	3.86
9151	vendo	3.86
9152	verificación	3.86
9153	vernos	3.86
9154	viena	3.86
9155	visibilidad	3.86
9156	vocales	3.86
9157	volvía	3.86
9158	vuelves	3.86
9159	xbox	3.86
9160	acumulación	3.85
9161	agujeros	3.85
9162	alusión	3.85
9163	amnistía	3.85
9164	andaluz	3.85
9165	andas	3.85
9166	apellidos	3.85
9167	apuntes	3.85
9168	arenas	3.85
9169	asado	3.85
9170	atacando	3.85
9171	atrapado	3.85
9172	auditorio	3.85
9173	aviación	3.85
9174	bailes	3.85
9175	bajado	3.85
9176	bondad	3.85
9177	busquen	3.85
9178	cabra	3.85
9179	cancelación	3.85
9180	capturado	3.85
9181	carril	3.85
9182	casados	3.85
9183	catedrático	3.85
9184	celoso	3.85
9185	centrado	3.85
9186	cereales	3.85
9187	cerrando	3.85
9188	cerámica	3.85
9189	clasificados	3.85
9190	cláusula	3.85
9191	coherente	3.85
9192	cometidos	3.85
9193	concedió	3.85
9194	concretos	3.85
9195	conseguirlo	3.85
9196	continuará	3.85
9197	contundente	3.85
9198	creían	3.85
9199	cría	3.85
9200	cultivar	3.85
9201	dañar	3.85
9202	decida	3.85
9203	declarada	3.85
9204	demos	3.85
9205	descontento	3.85
9206	desesperado	3.85
9207	diamante	3.85
9208	dijimos	3.85
9209	disciplinas	3.85
9210	diseñar	3.85
9211	disolución	3.85
9212	diálogos	3.85
9213	editoriales	3.85
9214	email	3.85
9215	emprendedores	3.85
9216	encendido	3.85
9217	entendía	3.85
9218	enterrado	3.85
9219	entramos	3.85
9220	espere	3.85
9221	establecen	3.85
9222	estricto	3.85
9223	estupendo	3.85
9224	exigencia	3.85
9225	fabrica	3.85
9226	fabricar	3.85
9227	formulario	3.85
9228	frustración	3.85
9229	fuesen	3.85
9230	guerrilla	3.85
9231	hispano	3.85
9232	imaginas	3.85
9233	imprenta	3.85
9234	impreso	3.85
9235	influir	3.85
9236	insistir	3.85
9237	insoportable	3.85
9238	isaac	3.85
9239	isidro	3.85
9240	islámico	3.85
9241	jajaj	3.85
9242	jaén	3.85
9243	jennifer	3.85
9244	jugamos	3.85
9245	laberinto	3.85
9246	lanzaron	3.85
9247	lázaro	3.85
9248	maldición	3.85
9249	manifestado	3.85
9250	mediana	3.85
9251	menú	3.85
9252	misteriosa	3.85
9253	mona	3.85
9254	motos	3.85
9255	mutuamente	3.85
9256	méritos	3.85
9257	nacieron	3.85
9258	nacion	3.85
9259	network	3.85
9260	niego	3.85
9261	olla	3.85
9262	olímpica	3.85
9263	opinan	3.85
9264	pagamos	3.85
9265	pagas	3.85
9266	paguen	3.85
9267	pantallas	3.85
9268	partiendo	3.85
9269	patatas	3.85
9270	peli	3.85
9271	peliculas	3.85
9272	perdonar	3.85
9273	permanentes	3.85
9274	piña	3.85
9275	preocupante	3.85
9276	presentador	3.85
9277	promocionar	3.85
9278	psicológica	3.85
9279	puntas	3.85
9280	quitado	3.85
9281	quizas	3.85
9282	químicas	3.85
9283	recibirá	3.85
9284	recomendable	3.85
9285	rentas	3.85
9286	representada	3.85
9287	republicana	3.85
9288	resoluciones	3.85
9289	restricción	3.85
9290	reunidos	3.85
9291	rezar	3.85
9292	riego	3.85
9293	sacarle	3.85
9294	saqué	3.85
9295	secos	3.85
9296	simpatía	3.85
9297	sinaloa	3.85
9298	soviético	3.85
9299	steven	3.85
9300	suspendido	3.85
9301	tatuaje	3.85
9302	tecnológicos	3.85
9303	terminada	3.85
9304	ternura	3.85
9305	territoriales	3.85
9306	trabajas	3.85
9307	turcos	3.85
9308	tweet	3.85
9309	vacunas	3.85
9310	vd	3.85
9311	velasco	3.85
9312	velo	3.85
9313	viajero	3.85
9314	vocal	3.85
9315	vulnerable	3.85
9316	walker	3.85
9317	óscar	3.85
9318	abastecimiento	3.84
9319	abu	3.84
9320	adaptarse	3.84
9321	afines	3.84
9322	africana	3.84
9323	agradece	3.84
9324	agrupaciones	3.84
9325	aislados	3.84
9326	alcaldesa	3.84
9327	alice	3.84
9328	alimenta	3.84
9329	ambición	3.84
9330	anterioridad	3.84
9331	antropología	3.84
9332	aplicando	3.84
9333	aportación	3.84
9334	aprenden	3.84
9335	atacaron	3.84
9336	atrapados	3.84
9337	aurora	3.84
9338	baila	3.84
9339	bancario	3.84
9340	bandos	3.84
9341	belén	3.84
9342	bloqueado	3.84
9343	breves	3.84
9344	cargando	3.84
9345	caros	3.84
9346	castigar	3.84
9347	celebraciones	3.84
9348	chaco	3.84
9349	chavez	3.84
9350	ciegos	3.84
9351	colas	3.84
9352	compartió	3.84
9353	compañeras	3.84
9354	comportamientos	3.84
9355	compran	3.84
9356	condujo	3.84
9357	contrabando	3.84
9358	contribuyentes	3.84
9359	coordenadas	3.84
9360	coordinar	3.84
9361	cortina	3.84
9362	criado	3.84
9363	cruces	3.84
9364	cruzada	3.84
9365	cup	3.84
9366	cárceles	3.84
9367	desesperada	3.84
9368	despliegue	3.84
9369	dirigía	3.84
9370	dolares	3.84
9371	doméstica	3.84
9372	donar	3.84
9373	echarle	3.84
9374	educado	3.84
9375	emisora	3.84
9376	empiecen	3.84
9377	empresariales	3.84
9378	entendió	3.84
9379	enteré	3.84
9380	enviando	3.84
9381	estaríamos	3.84
9382	existan	3.84
9383	extendió	3.84
9384	favorece	3.84
9385	fbi	3.84
9386	finde	3.84
9387	flecha	3.84
9388	fortalecimiento	3.84
9389	ganarse	3.84
9390	gastado	3.84
9391	girar	3.84
9392	girl	3.84
9393	gobierna	3.84
9394	golpeado	3.84
9395	gravemente	3.84
9396	hablaron	3.84
9397	haciéndose	3.84
9398	here	3.84
9399	hipócrita	3.84
9400	honorable	3.84
9401	huerta	3.84
9402	imposición	3.84
9403	impotencia	3.84
9404	incluía	3.84
9405	integran	3.84
9406	interino	3.84
9407	inventario	3.84
9408	inversores	3.84
9409	io	3.84
9410	jon	3.84
9411	justos	3.84
9412	lazo	3.84
9413	legislativas	3.84
9414	lei	3.84
9415	leyó	3.84
9416	liberalismo	3.84
9417	lindos	3.84
9418	litoral	3.84
9419	logramos	3.84
9420	luchan	3.84
9421	madura	3.84
9422	malasia	3.84
9423	manchester	3.84
9424	mariposa	3.84
9425	maternidad	3.84
9426	mires	3.84
9427	muchisimo	3.84
9428	méndez	3.84
9429	nacida	3.84
9430	non	3.84
9431	néstor	3.84
9432	observador	3.84
9433	octavo	3.84
9434	olvidemos	3.84
9435	operan	3.84
9436	operativos	3.84
9437	opinar	3.84
9438	optimista	3.84
9439	pack	3.84
9440	participante	3.84
9441	patriotas	3.84
9442	patriotismo	3.84
9443	pd	3.84
9444	penetración	3.84
9445	permitieron	3.84
9446	pilares	3.84
9447	prenda	3.84
9448	preventiva	3.84
9449	profe	3.84
9450	proponen	3.84
9451	psicólogo	3.84
9452	puestas	3.84
9453	puntuación	3.84
9454	quitarle	3.84
9455	ram	3.84
9456	receptor	3.84
9457	remedios	3.84
9458	rendición	3.84
9459	resulte	3.84
9460	resume	3.84
9461	retira	3.84
9462	retratos	3.84
9463	reúnen	3.84
9464	sabíamos	3.84
9465	salvó	3.84
9466	seleccionados	3.84
9467	sensaciones	3.84
9468	separadas	3.84
9469	situacion	3.84
9470	sobrina	3.84
9471	sometidos	3.84
9472	stalin	3.84
9473	story	3.84
9474	subasta	3.84
9475	suceden	3.84
9476	sudor	3.84
9477	susto	3.84
9478	sutil	3.84
9479	tos	3.84
9480	totales	3.84
9481	traidores	3.84
9482	ubicados	3.84
9483	umbral	3.84
9484	unieron	3.84
9485	vacías	3.84
9486	verbal	3.84
9487	veré	3.84
9488	viajó	3.84
9489	visuales	3.84
9490	warner	3.84
9491	was	3.84
9492	abandonada	3.83
9493	aceptada	3.83
9494	acercan	3.83
9495	actualizar	3.83
9496	adelanto	3.83
9497	adulta	3.83
9498	agresivo	3.83
9499	ahh	3.83
9500	ajo	3.83
9501	aldeas	3.83
9502	amargo	3.83
9503	amos	3.83
9504	amplios	3.83
9505	anderson	3.83
9506	animado	3.83
9507	ano	3.83
9508	antemano	3.83
9509	aportaciones	3.83
9510	apostar	3.83
9511	apps	3.83
9512	asociadas	3.83
9513	aspiraciones	3.83
9514	asqueroso	3.83
9515	asusta	3.83
9516	atlas	3.83
9517	atleta	3.83
9518	aulas	3.83
9519	automática	3.83
9520	basándose	3.83
9521	beach	3.83
9522	bicicletas	3.83
9523	bodega	3.83
9524	bombardeo	3.83
9525	calentamiento	3.83
9526	caravana	3.83
9527	casero	3.83
9528	colonos	3.83
9529	compensar	3.83
9530	comunica	3.83
9531	concede	3.83
9532	conducido	3.83
9533	confundido	3.83
9534	conocieron	3.83
9535	conozcan	3.83
9536	conservadora	3.83
9537	consolidación	3.83
9538	contemporáneos	3.83
9539	contradicción	3.83
9540	creído	3.83
9541	curvas	3.83
9542	cuñado	3.83
9543	cédula	3.83
9544	decadencia	3.83
9545	dedicadas	3.83
9546	definida	3.83
9547	dejarla	3.83
9548	dejarte	3.83
9549	delantera	3.83
9550	delgada	3.83
9551	derrotar	3.83
9552	descubren	3.83
9553	destacada	3.83
9554	diaz	3.83
9555	diente	3.83
9556	difícilmente	3.83
9557	directas	3.83
9558	economistas	3.83
9559	edgar	3.83
9560	educacion	3.83
9561	efectuar	3.83
9562	elefante	3.83
9563	enormemente	3.83
9564	escaso	3.83
9565	escuadrón	3.83
9566	especializados	3.83
9567	examinar	3.83
9568	expectativa	3.83
9569	expresamente	3.83
9570	extracto	3.83
9571	ferrocarriles	3.83
9572	firmaron	3.83
9573	formaciones	3.83
9574	frágil	3.83
9575	furioso	3.83
9576	gary	3.83
9577	gasta	3.83
9578	genocidio	3.83
9579	globales	3.83
9580	gotas	3.83
9581	hallan	3.83
9582	halloween	3.83
9583	have	3.83
9584	hdp	3.83
9585	hockey	3.83
9586	homero	3.83
9587	hongos	3.83
9588	inconveniente	3.83
9589	increíblemente	3.83
9590	indicaciones	3.83
9591	inestabilidad	3.83
9592	introduce	3.83
9593	intérprete	3.83
9594	inyección	3.83
9595	jerarquía	3.83
9596	jubilados	3.83
9597	kelly	3.83
9598	kit	3.83
9599	larry	3.83
9600	libertador	3.83
9601	lic	3.83
9602	lincoln	3.83
9603	llevados	3.83
9604	llueve	3.83
9605	lotería	3.83
9606	machos	3.83
9607	malestar	3.83
9608	mansión	3.83
9609	maquina	3.83
9610	micrófono	3.83
9611	moisés	3.83
9612	montado	3.83
9613	movida	3.83
9614	mu	3.83
9615	napoleón	3.83
9616	narices	3.83
9617	narra	3.83
9618	negación	3.83
9619	nomás	3.83
9620	oido	3.83
9621	pal	3.83
9622	palermo	3.83
9623	pamplona	3.83
9624	paneles	3.83
9625	papás	3.83
9626	partidario	3.83
9627	pasajero	3.83
9628	pañuelo	3.83
9629	perla	3.83
9630	permanentemente	3.83
9631	polaco	3.83
9632	preliminar	3.83
9633	premium	3.83
9634	prevista	3.83
9635	primario	3.83
9636	producidos	3.83
9637	pudiese	3.83
9638	quedarán	3.83
9639	queen	3.83
9640	quitó	3.83
9641	radica	3.83
9642	ramo	3.83
9643	razonamiento	3.83
9644	recogido	3.83
9645	reconstruir	3.83
9646	recorre	3.83
9647	refirió	3.83
9648	renovables	3.83
9649	representados	3.83
9650	requerimientos	3.83
9651	responda	3.83
9652	resurrección	3.83
9653	reunieron	3.83
9654	rigor	3.83
9655	rituales	3.83
9656	ropas	3.83
9657	ruina	3.83
9658	severo	3.83
9659	siembra	3.83
9660	silvia	3.83
9661	stone	3.83
9662	sucre	3.83
9663	sufrieron	3.83
9664	sumado	3.83
9665	supermercados	3.83
9666	supiera	3.83
9667	terraza	3.83
9668	timbre	3.83
9669	toalla	3.83
9670	trágico	3.83
9671	tíos	3.83
9672	típicos	3.83
9673	venció	3.83
9674	verguenza	3.83
9675	volvamos	3.83
9676	vulnerables	3.83
9677	zapata	3.83
9678	ánimos	3.83
9679	ético	3.83
9680	abel	3.82
9681	acepte	3.82
9682	aclara	3.82
9683	acosta	3.82
9684	activar	3.82
9685	adopta	3.82
9686	aerolíneas	3.82
9687	aficionado	3.82
9688	afán	3.82
9689	allen	3.82
9690	antepasados	3.82
9691	arcos	3.82
9692	ariel	3.82
9693	artísticas	3.82
9694	atendiendo	3.82
9695	bacterias	3.82
9696	basan	3.82
9697	bicho	3.82
9698	billones	3.82
9699	billy	3.82
9700	cambiará	3.82
9701	carter	3.82
9702	centroamérica	3.82
9703	cheque	3.82
9704	ciclos	3.82
9705	clavo	3.82
9706	colinas	3.82
9707	colocación	3.82
9708	colocó	3.82
9709	colonización	3.82
9710	comerciante	3.82
9711	complicidad	3.82
9712	compositor	3.82
9713	comprendido	3.82
9714	comprometidos	3.82
9715	condesa	3.82
9716	conductas	3.82
9717	conjuntos	3.82
9718	consiguiendo	3.82
9719	convoca	3.82
9720	coruña	3.82
9721	crack	3.82
9722	cuaderno	3.82
9723	cuernos	3.82
9724	cálido	3.82
9725	decepcionado	3.82
9726	decisivo	3.82
9727	democráticos	3.82
9728	desconoce	3.82
9729	desperté	3.82
9730	determinó	3.82
9731	diablos	3.82
9732	discute	3.82
9733	distingue	3.82
9734	dragon	3.82
9735	echan	3.82
9736	emite	3.82
9737	emocionado	3.82
9738	encabezado	3.82
9739	enojada	3.82
9740	enviada	3.82
9741	envían	3.82
9742	epidemia	3.82
9743	equivoco	3.82
9744	escuchamos	3.82
9745	especulación	3.82
9746	eua	3.82
9747	eugenio	3.82
9748	extras	3.82
9749	fallado	3.82
9750	fantástica	3.82
9751	farsa	3.82
9752	fascismo	3.82
9753	felicito	3.82
9754	fingir	3.82
9755	forzar	3.82
9756	fracasado	3.82
9757	fray	3.82
9758	fritas	3.82
9759	garcia	3.82
9760	genes	3.82
9761	gr	3.82
9762	gramática	3.82
9763	haciéndolo	3.82
9764	hallazgo	3.82
9765	hallazgos	3.82
9766	hip	3.82
9767	homosexualidad	3.82
9768	houston	3.82
9769	huelva	3.82
9770	indicando	3.82
9771	interrupción	3.82
9772	invitamos	3.82
9773	iremos	3.82
9774	island	3.82
9775	jeff	3.82
9776	jurídicas	3.82
9777	kilómetro	3.82
9778	lesbianas	3.82
9779	llegaban	3.82
9780	llegaría	3.82
9781	locas	3.82
9782	lápiz	3.82
9783	magnífica	3.82
9784	mandando	3.82
9785	mandatario	3.82
9786	maracaibo	3.82
9787	marinos	3.82
9788	martha	3.82
9789	medicamento	3.82
9790	minorías	3.82
9791	modernización	3.82
9792	monjes	3.82
9793	multimedia	3.82
9794	negado	3.82
9795	orientales	3.82
9796	parados	3.82
9797	pareces	3.82
9798	patagonia	3.82
9799	patriota	3.82
9800	perdemos	3.82
9801	permitiría	3.82
9802	pertenecía	3.82
9803	ponce	3.82
9804	poética	3.82
9805	precaución	3.82
9806	presentadas	3.82
9807	programado	3.82
9808	project	3.82
9809	quejarse	3.82
9810	radar	3.82
9811	raymond	3.82
9812	recuento	3.82
9813	redondo	3.82
9814	regímenes	3.82
9815	rehenes	3.82
9816	repetición	3.82
9817	revoluciones	3.82
9818	reza	3.82
9819	ross	3.82
9820	sant	3.82
9821	secas	3.82
9822	segovia	3.82
9823	significativos	3.82
9824	silvestre	3.82
9825	soñando	3.82
9826	sp	3.82
9827	stop	3.82
9828	sugieren	3.82
9829	superioridad	3.82
9830	superó	3.82
9831	surgieron	3.82
9832	tabasco	3.82
9833	ted	3.82
9834	tierno	3.82
9835	tomes	3.82
9836	trauma	3.82
9837	tregua	3.82
9838	tribuna	3.82
9839	trofeo	3.82
9840	trozos	3.82
9841	turísticos	3.82
9842	tuviese	3.82
9843	urbanización	3.82
9844	utilizaron	3.82
9845	vacíos	3.82
9846	vería	3.82
9847	vestida	3.82
9848	virtuales	3.82
9849	vitales	3.82
9850	volverán	3.82
9851	volveré	3.82
9852	vélez	3.82
9853	yoga	3.82
9854	abad	3.81
9855	actualizaciones	3.81
9856	actuó	3.81
9857	acusan	3.81
9858	adios	3.81
9859	admito	3.81
9860	aparecía	3.81
9861	apropiada	3.81
9862	aproximación	3.81
9863	asistieron	3.81
9864	atado	3.81
9865	atravesar	3.81
9866	avisos	3.81
9867	bang	3.81
9868	baratas	3.81
9869	bay	3.81
9870	bell	3.81
9871	bio	3.81
9872	bro	3.81
9873	cabrones	3.81
9874	cafe	3.81
9875	call	3.81
9876	cancer	3.81
9877	canon	3.81
9878	cantabria	3.81
9879	carpeta	3.81
9880	cecilia	3.81
9881	cera	3.81
9882	cercanía	3.81
9883	certamen	3.81
9884	chi	3.81
9885	ciclistas	3.81
9886	circuitos	3.81
9887	codo	3.81
9888	combinado	3.81
9889	compatible	3.81
9890	compatriotas	3.81
9891	complejas	3.81
9892	conveniencia	3.81
9893	coordinadora	3.81
9894	cuan	3.81
9895	cupo	3.81
9896	debidamente	3.81
9897	della	3.81
9898	democráticas	3.81
9899	derivado	3.81
9900	desarrolladores	3.81
9901	describen	3.81
9902	desee	3.81
9903	detallado	3.81
9904	detective	3.81
9905	devoción	3.81
9906	diabetes	3.81
9907	dispara	3.81
9908	domínguez	3.81
9909	dormida	3.81
9910	entras	3.81
9911	escuchen	3.81
9912	estúpidos	3.81
9913	existió	3.81
9914	formales	3.81
9915	formaron	3.81
9916	galaxia	3.81
9917	gestionar	3.81
9918	get	3.81
9919	graduación	3.81
9920	guantes	3.81
9921	hallado	3.81
9922	hamburguesa	3.81
9923	hardware	3.81
9924	hierbas	3.81
9925	honores	3.81
9926	humanitaria	3.81
9927	huyendo	3.81
9928	húmedo	3.81
9929	ilustraciones	3.81
9930	imagenes	3.81
9931	incapaces	3.81
9932	incentivos	3.81
9933	inclinación	3.81
9934	indicios	3.81
9935	indirectamente	3.81
9936	infraestructuras	3.81
9937	institucionales	3.81
9938	integra	3.81
9939	interfaz	3.81
9940	inventado	3.81
9941	jay	3.81
9942	jujuy	3.81
9943	jun	3.81
9944	karl	3.81
9945	kenia	3.81
9946	libia	3.81
9947	ligas	3.81
9948	literarios	3.81
9949	llanto	3.81
9950	llevarán	3.81
9951	mandaron	3.81
9952	mantenía	3.81
9953	marchó	3.81
9954	mariscal	3.81
9955	matías	3.81
9956	mencionadas	3.81
9957	merecía	3.81
9958	meto	3.81
9959	moon	3.81
9960	movistar	3.81
9961	mías	3.81
9962	músculo	3.81
9963	nombró	3.81
9964	opone	3.81
9965	optimismo	3.81
9966	pacheco	3.81
9967	pana	3.81
9968	paren	3.81
9969	parodia	3.81
9970	part	3.81
9971	pascual	3.81
9972	perfectos	3.81
9973	pides	3.81
9974	pinochet	3.81
9975	piola	3.81
9976	plaga	3.81
9977	portales	3.81
9978	preparan	3.81
9979	productora	3.81
9980	pronóstico	3.81
9981	pt	3.81
9982	puramente	3.81
9983	puras	3.81
9984	puño	3.81
9985	quitan	3.81
9986	ra	3.81
9987	recto	3.81
9988	recurrente	3.81
9989	redujo	3.81
9990	relativos	3.81
9991	reparaciones	3.81
9992	repertorio	3.81
9993	representando	3.81
9994	restaurar	3.81
9995	road	3.81
9996	robles	3.81
9997	sabrás	3.81
